PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
1;59;9;62;01059009_62_M;2014;7;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;;N;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V
1;59;9;62;01059009_62_M;2014;8;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;4.4822;V;2.0;V;2.0;V;2.0;V;2.0;V;5.537;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V
1;59;9;62;01059009_62_M;2014;9;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;6.1401;V;5.523;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;4.5225;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;4.6573;V;;N
1;59;9;62;01059009_62_M;2014;10;2.0;V;2.0;V;4.755;V;5.216;V;2.0;V;5.1003;V;2.0;V;4.0572;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;5.9746;V;6.103;V;2.0;V;6.7155;V;4.8239;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;6.1905;V
1;59;9;62;01059009_62_M;2014;11;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;;N
1;59;9;62;01059009_62_M;2014;12;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;4.2354;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V
20;69;5;62;20069005_62_M;2014;1;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;4.3132;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V
48;20;6;62;48020006_62_M;2014;12;2.0;V;4.2649;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;9.5;V;4.1476;V;2.0;V;2.0;V;2.0;V;;N;;N;;N;;N;;N;2.0;V;;N;;N;;N;;N;;N;;N;2.0;V;2.0;V;;N;;N;;N
1;59;9;62;01059009_62_M;2014;1;;N;;N;;N;;N;;N;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V
1;59;9;62;01059009_62_M;2014;2;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;;N;;N;;N
1;59;9;62;01059009_62_M;2014;3;2.0;V;2.0;V;2.0;V;2.0;V;;N;2.0;V;2.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V
1;59;9;62;01059009_62_M;2014;4;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;6.4588;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;4.1564;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;;N
1;59;9;62;01059009_62_M;2014;5;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;;N;;N;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;;N;;N;;N;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V
1;59;9;62;01059009_62_M;2014;6;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;5.8186;V;;N;;N;;N;2.0;V;5.2125;V;2.0;V;2.0;V;;N
48;20;6;62;48020006_62_M;2014;6;2.0;V;4.5969;V;9.2695;V;2.0;V;8.7713;V;14.9521;V;6.4756;V;2.0;V;4.4207;V;6.987;V;8.6728;V;10.9674;V;9.8463;V;6.9373;V;2.0;V;6.8994;V;9.4949;V;7.3305;V;7.8559;V;9.2684;V;5.7083;V;2.0;V;6.077;V;;N;;N;;N;7.7104;V;;N;;N;;N;;N
48;20;6;62;48020006_62_M;2014;7;5.0886;V;;N;;N;6.9576;V;;N;;N;;N;;N;;N;2.0;V;5.5505;V;2.0;V;2.0;V;4.7457;V;8.3304;V;5.1582;V;6.2619;V;9.7886;V;2.0;V;2.0;V;2.0;V;4.8853;V;9.8459;V;6.5785;V;4.3972;V;4.8132;V;4.6897;V;6.1561;V;2.0;V;7.5549;V;4.9848;V
48;20;6;62;48020006_62_M;2014;8;2.0;V;2.0;V;2.0;V;4.1327;V;5.0052;V;4.1253;V;4.0319;V;2.0;V;2.0;V;2.0;V;;N;5.7795;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;5.187;V;2.0;V;2.0;V;4.225;V;2.0;V;;N
48;20;6;62;48020006_62_M;2014;9;;N;9.26;V;10.3736;V;7.1348;V;7.845;V;10.0693;V;7.3715;V;8.2676;V;12.0478;V;14.0214;V;6.815;V;7.0417;V;9.3721;V;2.0;V;10.3805;V;8.9683;V;2.0;V;5.8983;V;2.0;V;2.0;V;2.0;V;7.5373;V;5.0088;V;8.4284;V;12.5552;V;16.7058;V;7.4767;V;2.0;V;8.1875;V;7.5168;V;;N
48;20;6;62;48020006_62_M;2014;10;7.1243;V;11.2106;V;18.3745;V;18.5629;V;2.0;V;10.7079;V;9.4623;V;5.1478;V;5.6118;V;12.8896;V;7.6824;V;2.0;V;8.9986;V;6.0146;V;2.0;V;5.7477;V;2.0;V;4.6493;V;12.174;V;12.3765;V;12.8922;V;4.1664;V;20.8744;V;27.1872;V;16.817;V;13.7296;V;12.1355;V;5.1955;V;6.4615;V;7.8462;V;10.3698;V
48;20;6;62;48020006_62_M;2014;11;4.0994;V;2.0;V;2.0;V;2.0;V;2.0;V;6.4976;V;4.6009;V;2.0;V;2.0;V;4.5969;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;;N;;N;;N;2.0;V;2.0;V;7.7284;V;5.3309;V;12.0501;V;4.6023;V;2.0;V;2.0;V;8.9823;V;2.0;V;;N
48;20;6;62;48020006_62_M;2014;1;;N;;N;8.0317;V;2.0;V;;N;;N;;N;10.3406;V;;N;19.8157;V;;N;;N;;N;4.9645;V;9.6302;V;;N;2.0;V;2.0;V;2.0;V;2.0;V;5.9873;V;2.0;V;;N;5.7576;V;8.5292;V;2.0;V;2.0;V;2.0;V;;N;2.0;V;9.158;V
48;20;6;62;48020006_62_M;2014;2;;N;;N;;N;2.0;V;;N;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;2.0;V;5.2365;V;;N;;N;2.0;V;2.0;V;;N;24.0997;V;14.4211;V;9.7287;V;8.7801;V;;N;;N;;N;;N;;N;;N;10.7672;V;;N;;N;;N
48;20;6;62;48020006_62_M;2014;3;2.0;V;2.0;V;;N;4.2668;V;9.6694;V;7.8416;V;13.0663;V;6.6016;V;;N;;N;;N;;N;;N;24.7114;V;15.2348;V;2.0;V;11.9842;V;6.8844;V;5.0287;V;11.4478;V;10.0639;V;;N;;N;;N;2.0;V;2.0;V;5.187;V;6.0074;V;2.0;V;2.0;V;;N
48;20;6;62;48020006_62_M;2014;4;;N;2.0;V;8.6915;V;5.1607;V;5.2084;V;2.0;V;9.6875;V;7.4008;V;10.1073;V;12.8802;V;4.0743;V;2.0;V;5.1135;V;8.7082;V;16.7566;V;16.3167;V;10.8398;V;7.9826;V;4.4529;V;2.0;V;2.0;V;7.5208;V;9.4973;V;7.3561;V;;N;;N;;N;;N;;N;;N;;N
48;20;6;62;48020006_62_M;2014;5;;N;;N;2.0;V;;N;;N;11.1192;V;;N;11.5252;V;;N;;N;;N;;N;2.0;V;7.7515;V;13.323;V;28.8043;V;7.8124;V;5.7706;V;6.3231;V;2.0;V;4.6454;V;2.0;V;2.0;V;2.0;V;2.0;V;4.4685;V;8.8587;V;8.2268;V;23.4955;V;4.6831;V;3.8953;V
33;36;999;62;33036999_62_M;2014;12;0.0;N;0.0;N;0.0;N;0.0;N;1.17;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.94;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.76;V;0.0;N;0.0;N;0.0;N;0.76;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.09;V;0.0;N;0.0;N;0.0;N
19;61;999;62;19061999_62_M;2014;12;0.0;N;0.0;N;0.0;N;0.0;N;0.09;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.28;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.09;V;0.0;N;0.0;N;0.0;N;0.09;V;0.0;N;0.0;N;0.0;N;0.0;N;0.84;V;0.0;N;0.0;N;0.0;N;0.0;N
14;68;1;62;14068001_62_M;2014;9;;N;;N;;N;;N;0.17;V;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.037;V;;N;;N;;N;;N;;N;0.3;V;;N;;N
14;68;1;62;14068001_62_M;2014;10;;N;;N;;N;;N;1.2;V;;N;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;0.66;V;;N;;N;;N;;N;;N;0.51;V;;N;;N;;N;;N;;N;1.9;V;;N;;N
14;68;1;62;14068001_62_M;2014;11;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;3.3;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
14;68;1;62;14068001_62_M;2014;12;;N;;N;;N;0.24;V;;N;;N;;N;;N;;N;0.39;V;;N;;N;;N;;N;;N;0.41;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;0.45;V;;N;;N;;N
41;91;9;62;41091009_62_M;2014;11;;N;;N;;N;0.43;V;2.1;V;;N;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N;0.97;V;;N;;N;;N;;N;;N;3.7;V;;N;;N;;N;;N;;N;0.7;V;;N;;N;;N
41;91;9;62;41091009_62_M;2014;12;;N;;N;;N;1.7;V;;N;;N;;N;;N;;N;1.7;V;;N;;N;;N;;N;;N;2.0;V;;N;;N;;N;;N;;N;4.5;V;;N;;N;;N;;N;;N;0.99;V;;N;;N;;N
14;68;1;62;14068001_62_M;2014;1;;N;2.7;V;;N;;N;;N;;N;;N;4.3;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;3.8;V;;N;;N;;N;;N;2.5;V;;N;;N;;N;;N;;N
14;68;1;62;14068001_62_M;2014;2;0.065;V;;N;;N;;N;;N;;N;0.61;V;;N;;N;;N;;N;;N;0.22;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;;N
14;68;1;62;14068001_62_M;2014;3;;N;;N;0.43;V;;N;;N;;N;;N;;N;0.7;V;;N;;N;;N;;N;;N;0.96;V;;N;;N;;N;;N;;N;2.3;V;;N;;N;;N;;N;;N;0.67;V;;N;;N;;N;;N
14;68;1;62;14068001_62_M;2014;5;;N;0.63;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;3.1;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;1.2;V;;N;;N;;N;;N;;N
14;68;1;62;14068001_62_M;2014;8;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;1.7;V;;N;;N;;N;;N;;N;1.4;V;;N
11;31;1;62;11031001_62_M;2014;12;;N;;N;;N;1.8;V;;N;;N;;N;;N;;N;1.4;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;3.0;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N
41;91;9;62;41091009_62_M;2014;1;;N;1.9;V;;N;;N;;N;;N;;N;6.9;V;;N;;N;;N;;N;;N;12.0;V;;N;;N;;N;;N;;N;2.2;V;;N;;N;;N;;N;;N;2.0;V;;N;;N;;N;;N;;N
41;91;9;62;41091009_62_M;2014;2;3.8;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;10.0;V;;N;;N;;N;;N;;N;5.0;V;;N;;N;;N;;N;;N;4.8;V;;N;;N;;N;;N;;N;;N
41;91;9;62;41091009_62_M;2014;5;;N;0.005;V;;N;;N;;N;;N;;N;0.53;V;;N;;N;;N;;N;;N;2.0;V;;N;;N;;N;;N;;N;4.4;V;;N;;N;;N;;N;;N;0.13;V;;N;;N;;N;;N;;N
41;91;9;62;41091009_62_M;2014;6;0.005;V;;N;;N;;N;;N;;N;0.76;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.45;V;;N;;N;;N;;N;;N;0.23;V;;N;;N;;N;;N;;N;;N
41;91;9;62;41091009_62_M;2014;7;0.005;V;;N;;N;;N;;N;;N;0.35;V;;N;;N;;N;;N;;N;0.22;V;;N;;N;;N;;N;;N;5.5;V;;N;;N;;N;;N;;N;0.53;V;;N;;N;;N;;N;;N;2.0;V
41;91;9;62;41091009_62_M;2014;8;;N;;N;;N;;N;;N;2.4;V;;N;;N;;N;;N;;N;2.6;V;;N;;N;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.48;V;;N
41;91;9;62;41091009_62_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.7;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;1.8;V;;N;;N;;N;;N;;N;2.6;V;;N;;N
11;31;1;62;11031001_62_M;2014;1;;N;5.0;V;;N;;N;;N;;N;;N;10.0;V;;N;;N;;N;;N;;N;3.9;V;;N;;N;;N;;N;;N;3.7;V;;N;;N;;N;;N;;N;3.4;V;;N;;N;;N;;N;;N
11;31;1;62;11031001_62_M;2014;2;0.6;V;;N;;N;;N;;N;;N;1.5;V;;N;;N;;N;;N;;N;2.5;V;;N;;N;;N;;N;;N;0.93;V;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;;N
11;31;1;62;11031001_62_M;2014;4;;N;1.9;V;;N;;N;;N;;N;;N;;N;4.9;V;;N;;N;;N;;N;3.5;V;;N;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;1.5;V;;N;;N;;N;;N;;N
11;31;1;62;11031001_62_M;2014;5;;N;14.0;V;;N;;N;;N;;N;;N;22.0;V;;N;;N;;N;;N;;N;5.8;V;;N;;N;;N;;N;;N;2.7;V;;N;;N;;N;;N;;N;1.8;V;;N;;N;;N;;N;;N
11;31;1;62;11031001_62_M;2014;7;0.88;V;;N;;N;;N;;N;;N;1.4;V;;N;;N;;N;;N;;N;6.5;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;4.1;V;;N;;N;;N;;N;;N;2.7;V
11;31;1;62;11031001_62_M;2014;8;;N;;N;;N;;N;;N;5.3;V;;N;;N;;N;;N;;N;4.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;3.4;V;;N;;N;;N;;N;;N;3.6;V;;N
11;31;1;62;11031001_62_M;2014;9;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.62;V;;N;;N;;N;;N;;N;1.2;V;;N;;N
11;31;1;62;11031001_62_M;2014;10;;N;;N;;N;;N;1.5;V;;N;;N;;N;;N;;N;4.5;V;;N;;N;;N;;N;;N;3.7;V;;N;;N;;N;;N;;N;3.0;V;;N;;N;;N;;N;;N;;N;3.5;V;;N
11;31;1;62;11031001_62_M;2014;11;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.013;V;;N;;N;;N;;N;;N;4.0;V;;N;;N;;N;;N;;N;0.31;V;;N;;N;;N
23;50;3;62;23050003_62_M;2014;3;;N;;N;0.72;V;;N;;N;;N;;N;;N;0.62;V;;N;;N;;N;;N;;N;1.7;V;;N;;N;;N;;N;;N;4.7;V;;N;;N;;N;;N;;N;0.34;V;;N;;N;;N;;N
23;50;3;62;23050003_62_M;2014;4;;N;0.28;V;;N;;N;;N;;N;;N;0.52;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;0.47;V;;N;;N;;N;;N;;N;0.68;V;;N;;N;;N;;N;;N
23;50;3;62;23050003_62_M;2014;5;;N;1.1;V;;N;;N;;N;;N;;N;2.9;V;;N;;N;;N;;N;;N;2.1;V;;N;;N;;N;;N;;N;2.4;V;;N;;N;;N;;N;;N;1.4;V;;N;;N;;N;;N;;N
23;50;3;62;23050003_62_M;2014;6;2.4;V;;N;;N;;N;;N;;N;1.8;V;;N;;N;;N;;N;;N;3.1;V;;N;;N;;N;;N;;N;4.7;V;;N;;N;;N;;N;;N;2.0;V;;N;;N;;N;;N;;N;;N
23;50;3;62;23050003_62_M;2014;7;0.97;V;;N;;N;;N;;N;;N;0.77;V;;N;;N;;N;;N;;N;1.4;V;;N;;N;;N;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;;N;;N;;N;4.2;V
23;50;3;62;23050003_62_M;2014;8;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.54;V;;N;;N;;N;;N;;N;0.79;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;1.3;V;;N
23;50;3;62;23050003_62_M;2014;9;;N;;N;;N;;N;0.26;V;;N;;N;;N;;N;;N;0.092;V;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;0.052;V;;N;;N;;N;;N;;N;0.005;V;;N;;N
23;50;3;62;23050003_62_M;2014;10;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;0.71;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;;N;;N;;N
23;50;3;62;23050003_62_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.36;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;2.3;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N
23;50;3;62;23050003_62_M;2014;12;;N;;N;;N;0.89;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N
11;33;10;62;11033010_62_M;2014;10;2.9;V;3.0;V;4.1;V;9.1;V;44.0;V;;N;;N;;N;;N;;N;14.0;V;;N;24.0;V;25.0;V;14.0;V;28.0;V;15.0;V;14.0;V;13.0;V;9.9;V;22.0;V;48.0;V;6.5;V;10.0;V;13.0;V;11.0;V;;N;;N;3.1;V;;N;;N
11;33;10;62;11033010_62_M;2014;11;;N;;N;16.0;V;28.0;V;17.0;V;13.0;V;12.0;V;22.0;V;21.0;V;10.0;V;29.0;V;24.0;V;22.0;V;12.0;V;16.0;V;2.1;V;;N;;N;;N;;N;;N;5.3;V;;N;;N;;N;;N;;N;2.7;V;;N;;N;;N
23;50;3;62;23050003_62_M;2014;2;0.24;V;;N;;N;;N;;N;;N;0.73;V;;N;;N;;N;;N;;N;0.25;V;;N;;N;;N;;N;;N;1.2;V;;N;;N;;N;;N;;N;0.74;V;;N;;N;;N;;N;;N;;N
11;33;10;62;11033010_62_M;2014;8;83.0;V;60.0;V;27.0;V;;N;;N;23.0;V;;N;;N;;N;;N;66.0;V;44.0;V;51.0;V;30.0;V;13.0;V;9.9;V;5.3;V;4.1;V;32.0;V;33.0;V;22.0;V;38.0;V;19.0;V;13.0;V;;N;;N;;N;;N;;N;40.0;V;;N
11;33;10;62;11033010_62_M;2014;9;8.6;V;30.0;V;51.0;V;48.0;V;46.0;V;33.0;V;28.0;V;26.0;V;28.0;V;25.0;V;19.0;V;31.0;V;29.0;V;43.0;V;;N;;N;7.8;V;;N;;N;;N;;N;20.0;V;19.0;V;26.0;V;32.0;V;6.3;V;1.2;V;15.0;V;15.0;V;3.4;V;;N
11;33;10;62;11033010_62_M;2014;6;7.2;V;5.1;V;32.0;V;17.0;V;31.0;V;25.0;V;34.0;V;24.0;V;15.0;V;47.0;V;28.0;V;16.0;V;12.0;V;12.0;V;22.0;V;;N;;N;;N;20.0;V;;N;;N;;N;;N;;N;35.0;V;;N;;N;;N;;N;22.0;V;;N
11;33;10;62;11033010_62_M;2014;7;37.0;V;27.0;V;23.0;V;34.0;V;60.0;V;38.0;V;14.0;V;11.0;V;8.4;V;29.0;V;27.0;V;32.0;V;0.005;V;;N;;N;;N;;N;;N;46.0;V;;N;11.0;V;24.0;V;44.0;V;61.0;V;59.0;V;26.0;V;43.0;V;69.0;V;57.0;V;18.0;V;48.0;V
11;33;10;62;11033010_62_M;2014;3;;N;;N;148.0;V;;N;;N;;N;;N;;N;4.5;V;4.7;V;6.2;V;6.1;V;9.1;V;6.5;V;8.0;V;9.7;V;11.0;V;54.0;V;20.0;V;19.0;V;34.0;V;40.0;V;61.0;V;;N;;N;;N;21.0;V;;N;;N;;N;21.0;V
11;33;10;62;11033010_62_M;2014;4;11.0;V;53.0;V;40.0;V;16.0;V;9.0;V;33.0;V;27.0;V;23.0;V;22.0;V;60.0;V;14.0;V;10.0;V;26.0;V;12.0;V;;N;;N;;N;;N;;N;26.0;V;;N;;N;;N;;N;;N;19.0;V;;N;;N;;N;;N;;N
41;91;16;62;41091016_62_M;2014;7;1.1;V;;N;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.5;V;;N;;N;;N;;N;;N;2.7;V;;N;;N;;N;;N;;N;3.2;V
41;91;16;62;41091016_62_M;2014;8;;N;;N;;N;;N;;N;4.5;V;;N;;N;;N;;N;;N;2.0;V;;N;;N;;N;;N;;N;2.2;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;2.5;V;;N
41;91;16;62;41091016_62_M;2014;9;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.54;V;;N;;N;;N;;N;;N;0.094;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.9;V;;N;;N
41;91;16;62;41091016_62_M;2014;10;;N;;N;;N;;N;1.7;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;2.3;V;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;2.8;V;;N;;N
41;91;16;62;41091016_62_M;2014;11;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
41;91;16;62;41091016_62_M;2014;12;;N;;N;;N;2.7;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.4;V;;N;;N;;N;;N;;N;2.4;V;;N;;N;;N;;N;;N;1.2;V;;N;;N;;N
11;33;10;62;11033010_62_M;2014;1;;N;13.0;V;;N;;N;;N;;N;;N;;N;;N;11.0;V;;N;;N;15.0;V;29.0;V;16.0;V;21.0;V;22.0;V;35.0;V;49.0;V;18.0;V;12.0;V;23.0;V;5.3;V;27.0;V;64.0;V;42.0;V;;N;;N;;N;;N;;N
14;26;2;62;14026002_62_M;2014;9;;N;;N;;N;;N;0.88;V;;N;;N;;N;;N;;N;0.73;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.57;V;;N;;N;;N;;N;;N;1.2;V;;N;;N
14;26;2;62;14026002_62_M;2014;10;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.92;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N
14;26;2;62;14026002_62_M;2014;12;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N
41;91;16;62;41091016_62_M;2014;1;;N;1.7;V;;N;;N;;N;;N;;N;2.3;V;;N;;N;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N;1.2;V;;N;;N;;N;;N;;N;0.59;V;;N;;N;;N;;N;;N
41;91;16;62;41091016_62_M;2014;2;0.49;V;;N;;N;;N;;N;;N;0.99;V;;N;;N;;N;;N;;N;1.2;V;;N;;N;;N;;N;;N;1.5;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;;N
41;91;16;62;41091016_62_M;2014;3;;N;;N;0.65;V;;N;;N;;N;;N;;N;1.4;V;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;4.0;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N
41;91;16;62;41091016_62_M;2014;4;;N;2.1;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;3.3;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N
41;91;16;62;41091016_62_M;2014;5;;N;2.2;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;7.4;V;;N;;N;4.3;V;;N;1.8;V;;N;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N
